year,giin_id,kanji,kana,party,election_area
rl045,r02034,細田博之,ほそだひろゆき,自由民主党,島根1区
rl045,r02369,細野豪志,ほそのごうし,民主党,静岡5区
rl045,r01742,保利耕輔,ほりこうすけ,自由民主党,佐賀3区
rl045,r02560,本多平直,ほんだひらなお,民主党,埼玉12区
rl045,r02159,前原誠司,まえはらせいじ,民主党,京都2区
rl045,r02376,牧義夫,まきよしお,民主党,愛知4区
rl045,r02151,牧野聖修,まきのせいしゅう,民主党,静岡1区
rl045,r01791,町村信孝,まちむらのぶたか,自由民主党,北海道ブロック（北海道5区）
rl045,r01791,町村信孝,まちむらのぶたか,自由民主党,北海道5区　※補選
rl045,r02810,松岡広隆,まつおかひろたか,民主党,近畿ブロック（比例単独）
rl045,r02539,松木謙公,まつきけんこう,民主党,北海道12区
rl045,r02288,松崎公昭,まつざききみあき,民主党,千葉8区
rl045,r02538,松崎哲久,まつざきてつひさ,民主党,埼玉10区
rl045,r02206,松下忠洋,まつしたただひろ,国民新党,鹿児島3区
rl045,r02452,松浪健太,まつなみけんた,自由民主党,近畿ブロック（大阪10区）
rl045,r02354,松野博一,まつのひろかず,自由民主党,南関東ブロック（千葉3区）
rl045,r02395,松野頼久,まつのよりひさ,民主党,熊本1区
rl045,r02360,松原仁,まつばらじん,民主党,東京3区
rl045,r02367,松宮勲,まつみやいさお,民主党,北陸信越ブロック（福井3区）
rl045,r02236,松本純,まつもとじゅん,自由民主党,南関東ブロック（神奈川1区）
rl045,r02499,松本大輔,まつもとだいすけ,民主党,広島2区
rl045,r02383,松本剛明,まつもとたけあき,民主党,兵庫11区
rl045,r02052,松本龍,まつもとりゅう,民主党,福岡1区
rl045,r02497,馬淵澄夫,まぶちすみお,民主党,奈良1区
rl045,r02835,三浦昇,みうらのぼる,民主党,中国ブロック（山口3区）　※繰上当選
rl045,r02487,三日月大造,みかづきたいぞう,民主党,滋賀3区
rl045,r02779,水野智彦,みずのともひこ,民主党,南関東ブロック（比例単独）
rl045,r02625,三谷光男,みたにみつお,民主党,広島5区
rl045,r02411,三井辨雄,みついわきお,民主党,北海道2区
rl045,r02486,三ツ矢憲生,みつやのりお,自由民主党,三重5区
rl045,r02828,皆吉稲生,みなよしいなお,民主党,九州ブロック（鹿児島4区）
rl045,r02775,三村和也,みむらかずや,民主党,南関東ブロック（神奈川2区）
rl045,r02765,三宅雪子,みやけゆきこ,民主党,北関東ブロック（群馬4区）
rl045,r02330,宮腰光寛,みやこしみつひろ,自由民主党,富山2区
rl045,r02685,宮崎岳志,みやざきたけし,民主党,群馬1区
rl045,r02068,宮路和明,みやじかずあき,自由民主党,鹿児島3区　※補選
rl045,r02325,宮島大典,みやじまだいすけ,民主党,長崎4区
rl045,r02812,宮本岳志,みやもとたけし,日本共産党,近畿ブロック（比例単独）
rl045,r02795,三輪信昭,みわのぶあき,民主党,東海ブロック（比例単独）
rl045,r02732,向山好一,むこやまこういち,民主党,兵庫2区
rl045,r02545,村井宗明,むらいむねあき,民主党,富山1区
rl045,r01926,村上誠一郎,むらかみせいいちろう,自由民主党,愛媛2区
rl045,r02727,村上史好,むらかみふみよし,民主党,大阪6区
rl045,r02469,村越祐民,むらこしひろたみ,民主党,千葉5区
rl045,r02037,村田吉隆,むらたよしたか,自由民主党,中国ブロック（比例単独）
rl045,r02811,室井秀子,むろいひでこ,民主党,近畿ブロック（比例単独）
rl045,r02244,望月義夫,もちづきよしお,自由民主党,東海ブロック（静岡4区）　※繰上当選
rl045,r02093,茂木敏充,もてぎとしみつ,自由民主党,栃木5区
rl045,r02704,本村賢太郎,もとむらけんたろう,民主党,神奈川14区
rl045,r01973,森英介,もりえいすけ,自由民主党,千葉11区
rl045,r01400,森喜朗,もりよしろう,自由民主党,石川2区
rl045,r02688,森岡洋一郎,もりおかよういちろう,民主党,埼玉13区
rl045,r02722,森本和義,もりもとかずよし,民主党,愛知15区
rl045,r02632,森本哲生,もりもとてつお,民主党,三重4区
rl045,r02563,森山裕,もりやまひろし,自由民主党,鹿児島5区
rl045,r02730,森山浩行,もりやまひろゆき,民主党,大阪16区
rl045,r02711,矢崎公二,やざきこうじ,民主党,長野4区
rl045,r02691,谷田川元,やたがわはじめ,民主党,千葉10区
rl045,r02763,柳田和己,やなぎたかずみ,民主党,北関東ブロック（茨城7区）
rl045,r02023,柳本卓治,やなぎもとたくじ,自由民主党,近畿ブロック（比例単独）
rl045,r02582,山内康一,やまうちこういち,みんなの党,北関東ブロック（比例単独）
rl045,r02719,山尾志桜里,やまおしおり,民主党,愛知7区
rl045,r02094,山岡賢次,やまおかけんじ,民主党,栃木4区
rl045,r02752,山岡達丸,やまおかたつまる,民主党,北海道ブロック（比例単独）
rl045,r02759,山口和之,やまぐちかずゆき,民主党,東北ブロック（比例単独）
rl045,r02044,山口俊一,やまぐちしゅんいち,自由民主党,四国ブロック（徳島2区）
rl045,r02382,山口壮,やまぐちつよし,民主党,兵庫12区
rl045,r02776,山崎誠,やまざきまこと,民主党,南関東ブロック（神奈川8区）
rl045,r02753,山崎摩耶,やまざきまや,民主党,北海道ブロック（比例単独）
rl045,r02201,山田正彦,やまだまさひこ,民主党,長崎3区
rl045,r02799,山田良司,やまだりょうじ,民主党,東海ブロック（比例単独）
rl045,r02412,山井和則,やまのいかずのり,民主党,京都6区
rl045,r02358,山花郁夫,やまはないくお,民主党,東京22区
rl045,r02196,山本公一,やまもとこういち,自由民主党,愛媛4区
rl045,r02824,山本剛正,やまもとごうせい,民主党,九州ブロック（福岡8区）
rl045,r02198,山本幸三,やまもとこうぞう,自由民主党,九州ブロック（比例単独）
rl045,r02005,山本拓,やまもとたく,自由民主党,福井2区
rl045,r02050,山本有二,やまもとゆうじ,自由民主党,高知3区
rl045,r02599,柚木道義,ゆのきみちよし,民主党,岡山4区
rl045,r02814,湯原俊二,ゆはらしゅんじ,民主党,中国ブロック（鳥取2区）
rl045,r02777,横粂勝仁,よこくめかつひと,民主党,南関東ブロック（神奈川11区）
rl045,r01357,横路孝弘,よこみちたかひろ,民主党,北海道1区
rl045,r02205,横光克彦,よこみつかつひこ,民主党,大分3区
rl045,r02614,横山北斗,よこやまほくと,民主党,青森1区
rl045,r01582,与謝野馨,よさのかおる,自由民主党,東京ブロック（東京1区）
rl045,r02026,吉井英勝,よしいひでかつ,日本共産党,近畿ブロック（大阪13区）
rl045,r02761,吉泉秀男,よしいずみひでお,社会民主党,東北ブロック（山形3区）
rl045,r02737,吉川政重,よしかわまさしげ,民主党,奈良3区
rl045,r02520,吉田泉,よしだいずみ,民主党,福島5区
rl045,r02165,吉田治,よしだおさむ,民主党,大阪4区
rl045,r02120,吉田公一,よしだこういち,民主党,東京ブロック（比例単独）
rl045,r02798,吉田統彦,よしだつねひこ,民主党,東海ブロック（比例単独）
rl045,r02344,吉野正芳,よしのまさよし,自由民主党,東北ブロック（福島3区）
rl045,r02477,笠浩史,りゅうひろふみ,民主党,神奈川9区
rl045,r02535,若井康彦,わかいやすひこ,民主党,千葉13区
rl045,r02536,若泉征三,わかいずみせいぞう,民主党,北陸信越ブロック（比例単独）
rl045,r02666,鷲尾英一郎,わしおえいいちろう,民主党,新潟2区
rl045,r02760,和嶋未希,わじまみき,民主党,東北ブロック（比例単独）
rl045,r02559,和田隆志,わだたかし,民主党,広島7区
rl045,r02836,渡部一夫,わたなべいっぷ,民主党,東北ブロック（比例単独）　※繰上当選
rl045,r02123,渡辺浩一郎,わたなべこういちろう,民主党,東京ブロック（比例単独）
rl045,r01369,渡部恒三,わたなべこうぞう,民主党,福島4区
rl045,r02243,渡辺周,わたなべしゅう,民主党,静岡6区
rl045,r02806,渡辺義彦,わたなべよしひこ,民主党,近畿ブロック（比例単独）
rl045,r02217,渡辺喜美,わたなべよしみ,みんなの党,栃木3区
rl046,r01920,逢沢一郎,あいさわいちろう,自由民主党,岡山1区
rl046,r02542,青木愛,あおきあい,日本未来の党,東京ブロック（東京12区）
rl046,r02961,青柳陽一郎,あおやぎよういちろう,みんなの党,南関東ブロック（神奈川6区）
rl046,r02885,青山周平,あおやましゅうへい,自由民主党,愛知12区
rl046,r02966,赤枝恒雄,あかえだつねお,自由民主党,東京ブロック（比例単独）
rl046,r02598,赤沢亮正,あかざわりょうせい,自由民主党,鳥取2区
rl046,r02173,赤羽一嘉,あかばかずよし,公明党,兵庫2区
rl046,r02583,赤間二郎,あかまじろう,自由民主党,神奈川14区
rl046,r02019,赤松広隆,あかまつひろたか,民主党,東海ブロック（愛知5区）
rl046,r02427,赤嶺政賢,あかみねせいけん,日本共産党,九州ブロック（沖縄1区）
rl046,r02565,秋葉賢也,あきばけんや,自由民主党,宮城2区
rl046,r02965,秋元司,あきもとつかさ,自由民主党,東京ブロック（東京15区）
rl046,r02860,秋本真利,あきもとまさとし,自由民主党,千葉9区
rl046,r02783,浅尾慶一郎,あさおけいいちろう,みんなの党,神奈川4区
rl046,r02213,安住淳,あずみじゅん,民主党,宮城5区
rl046,r01741,麻生太郎,あそうたろう,自由民主党,福岡8区
rl046,r02899,足立康史,あだちやすし,日本維新の会,大阪9区
rl046,r02925,穴見陽一,あなみよういち,自由民主党,大分1区
rl046,r02847,阿部寿一,あべじゅいち,無所属,山形3区
rl046,r02187,安倍晋三,あべしんぞう,自由民主党,山口4区
rl046,r02605,阿部俊子,あべとしこ,自由民主党,中国ブロック（岡山3区）
rl046,r02398,阿部知子,あべともこ,日本未来の党,南関東ブロック（神奈川12区）
rl046,r01819,甘利明,あまりあきら,自由民主党,神奈川13区
rl046,r02075,荒井聰,あらいさとし,民主党,北海道ブロック（北海道3区）
rl046,r02989,安藤裕,あんどうひろし,自由民主党,近畿ブロック（京都6区）
rl046,r03006,池田道孝,いけだみちたか,自由民主党,中国ブロック（比例単独）
rl046,r02881,池田佳隆,いけだよしたか,自由民主党,愛知3区
rl046,r02897,伊佐進一,いさしんいち,公明党,大阪6区
rl046,r03002,井坂信彦,いさかのぶひこ,みんなの党,近畿ブロック（兵庫1区）
rl046,r02121,石井啓一,いしいけいいち,公明党,北関東ブロック（比例単独）
rl046,r02943,石川昭政,いしかわあきまさ,自由民主党,北関東ブロック（茨城5区）
rl046,r02670,石川知裕,いしかわともひろ,新党大地,北海道ブロック（北海道11区）
rl046,r02869,石崎徹,いしざきとおる,自由民主党,新潟1区
rl046,r02638,石関貴史,いしぜきたかし,日本維新の会,北関東ブロック（群馬2区）
rl046,r02051,石田祝稔,いしだのりとし,公明党,四国ブロック（比例単独）
rl046,r02449,石田真敏,いしだまさとし,自由民主党,和歌山2区
rl046,r01918,石破茂,いしばしげる,自由民主党,鳥取1区
rl046,r01484,石原慎太郎,いしはらしんたろう,日本維新の会,東京ブロック（比例単独）
rl046,r01981,石原伸晃,いしはらのぶてる,自由民主党,東京8区
rl046,r02573,石原宏高,いしはらひろたか,自由民主党,東京3区
rl046,r02673,泉原保二,いずはらやすじ,自由民主党,四国ブロック（比例単独）
rl046,r02489,泉健太,いずみけんた,民主党,近畿ブロック（京都3区）
rl046,r02977,井出庸生,いでようせい,みんなの党,北陸信越ブロック（長野3区）
rl046,r02447,伊藤信太郎,いとうしんたろう,自由民主党,宮城4区
rl046,r02589,伊藤忠彦,いとうただひこ,自由民主党,愛知8区
rl046,r02127,伊藤達也,いとうたつや,自由民主党,東京22区
rl046,r02900,伊東信久,いとうのぶひさ,日本維新の会,大阪11区
rl046,r02674,伊東良孝,いとうよしたか,自由民主党,北海道7区
rl046,r02609,伊藤渉,いとうわたる,公明党,東海ブロック（比例単独）
rl046,r02585,稲田朋美,いなだともみ,自由民主党,福井1区
rl046,r02754,稲津久,いなつひさし,公明党,北海道10区
rl046,r02850,井野俊郎,いのとしろう,自由民主党,群馬2区
rl046,r02472,井上信治,いのうえしんじ,自由民主党,東京25区
rl046,r02918,井上貴博,いのうえたかひろ,自由民主党,福岡1区
rl046,r02894,井上英孝,いのうえひでたか,日本維新の会,大阪1区
rl046,r01980,井上義久,いのうえよしひさ,公明党,東北ブロック（比例単独）
rl046,r02878,井林辰憲,いばやしたつのり,自由民主党,静岡2区
rl046,r01841,伊吹文明,いぶきぶんめい,自由民主党,京都1区
rl046,r02791,今井雅人,いまいまさと,日本維新の会,東海ブロック（岐阜4区）
